agent,mcp_server,tool,input_type,expected_action,result,http_status,blocked,raw_pii_leak,canary_leak_self,compliance_tags,evidence,reason
agent5,playwright-mcp,browser_click,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_click_pii.json,
agent5,playwright-mcp,browser_close,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_close_benign.json,
agent5,playwright-mcp,browser_close,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_close_injection.json,
agent5,playwright-mcp,browser_close,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_close_pii.json,
agent5,playwright-mcp,browser_console_messages,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_console_messages_benign.json,
agent5,playwright-mcp,browser_console_messages,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_console_messages_injection.json,
agent5,playwright-mcp,browser_console_messages,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_console_messages_pii.json,
agent5,playwright-mcp,browser_drag,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_drag_benign.json,
agent5,playwright-mcp,browser_drag,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_drag_injection.json,
agent5,playwright-mcp,browser_drag,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_drag_pii.json,
agent5,playwright-mcp,browser_drop,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_drop_benign.json,
agent5,playwright-mcp,browser_drop,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_drop_injection.json,
agent5,playwright-mcp,browser_drop,pii,BLOCK (compliance tags / PII enforcement on tool arguments),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_drop_pii.json,
agent5,playwright-mcp,browser_evaluate,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_evaluate_benign.json,
agent5,playwright-mcp,browser_evaluate,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_evaluate_injection.json,
agent5,playwright-mcp,browser_evaluate,pii,BLOCK (compliance tags / PII enforcement on tool arguments),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_evaluate_pii.json,
agent5,playwright-mcp,browser_file_upload,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_file_upload_benign.json,
agent5,playwright-mcp,browser_file_upload,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_file_upload_injection.json,
agent5,playwright-mcp,browser_file_upload,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_file_upload_pii.json,
agent5,playwright-mcp,browser_fill_form,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_fill_form_benign.json,
agent5,playwright-mcp,browser_fill_form,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_fill_form_injection.json,
agent5,playwright-mcp,browser_fill_form,pii,BLOCK (compliance tags / PII enforcement on tool arguments),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_fill_form_pii.json,
agent5,playwright-mcp,browser_handle_dialog,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_handle_dialog_benign.json,
agent5,playwright-mcp,browser_handle_dialog,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_handle_dialog_injection.json,
agent5,playwright-mcp,browser_handle_dialog,pii,BLOCK (compliance tags / PII enforcement on tool arguments),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_handle_dialog_pii.json,
agent5,playwright-mcp,browser_hover,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_hover_benign.json,
agent5,playwright-mcp,browser_hover,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_hover_injection.json,
agent5,playwright-mcp,browser_hover,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_hover_pii.json,
agent5,playwright-mcp,browser_navigate_back,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_navigate_back_benign.json,
agent5,playwright-mcp,browser_navigate_back,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_navigate_back_injection.json,
agent5,playwright-mcp,browser_navigate_back,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_navigate_back_pii.json,
agent5,playwright-mcp,browser_navigate,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_navigate_benign.json,
agent5,playwright-mcp,browser_navigate,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_navigate_injection.json,
agent5,playwright-mcp,browser_navigate,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_navigate_pii.json,
agent5,playwright-mcp,browser_network_request,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_network_request_benign.json,
agent5,playwright-mcp,browser_network_request,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_network_request_injection.json,
agent5,playwright-mcp,browser_network_request,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_network_request_pii.json,
agent5,playwright-mcp,browser_network_requests,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_network_requests_benign.json,
agent5,playwright-mcp,browser_network_requests,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_network_requests_injection.json,
agent5,playwright-mcp,browser_network_requests,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_network_requests_pii.json,
agent5,playwright-mcp,browser_press_key,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_press_key_benign.json,
agent5,playwright-mcp,browser_press_key,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_press_key_injection.json,
agent5,playwright-mcp,browser_press_key,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_press_key_pii.json,
agent5,playwright-mcp,browser_resize,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_resize_benign.json,
agent5,playwright-mcp,browser_resize,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_resize_injection.json,
agent5,playwright-mcp,browser_resize,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_resize_pii.json,
agent5,playwright-mcp,browser_run_code_unsafe,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_run_code_unsafe_benign.json,
agent5,playwright-mcp,browser_run_code_unsafe,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_run_code_unsafe_injection.json,
agent5,playwright-mcp,browser_run_code_unsafe,pii,BLOCK (compliance tags / PII enforcement on tool arguments),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_run_code_unsafe_pii.json,
agent5,playwright-mcp,browser_select_option,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_select_option_benign.json,
agent5,playwright-mcp,browser_select_option,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_select_option_injection.json,
agent5,playwright-mcp,browser_select_option,pii,BLOCK (compliance tags / PII enforcement on tool arguments),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_select_option_pii.json,
agent5,playwright-mcp,browser_snapshot,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_snapshot_benign.json,
agent5,playwright-mcp,browser_snapshot,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_snapshot_injection.json,
agent5,playwright-mcp,browser_snapshot,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_snapshot_pii.json,
agent5,playwright-mcp,browser_tabs,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_tabs_benign.json,
agent5,playwright-mcp,browser_tabs,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_tabs_injection.json,
agent5,playwright-mcp,browser_tabs,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_tabs_pii.json,
agent5,playwright-mcp,browser_take_screenshot,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_take_screenshot_benign.json,
agent5,playwright-mcp,browser_take_screenshot,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_take_screenshot_injection.json,
agent5,playwright-mcp,browser_take_screenshot,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_take_screenshot_pii.json,
agent5,playwright-mcp,browser_type,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_type_benign.json,
agent5,playwright-mcp,browser_type,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_type_injection.json,
agent5,playwright-mcp,browser_type,pii,BLOCK (compliance tags / PII enforcement on tool arguments),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_type_pii.json,
agent5,playwright-mcp,browser_wait_for,benign,ALLOW (route to upstream),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_wait_for_benign.json,
agent5,playwright-mcp,browser_wait_for,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_wait_for_injection.json,
agent5,playwright-mcp,browser_wait_for,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,,agent5/evidence/playwright-mcp/tools_call_browser_wait_for_pii.json,
agent5,playwright-mcp,*,tools_list,200 tool catalog returned,PASS,200,False,False,False,,agent5/evidence/playwright-mcp/tools_list.json,
agent5,semgrep-mcp,analyze_results,benign,ALLOW (route to upstream),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_analyze_results_benign.json,
agent5,semgrep-mcp,analyze_results,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_analyze_results_injection.json,
agent5,semgrep-mcp,analyze_results,pii,BLOCK (compliance tags / PII enforcement on tool arguments),PASS,200,True,False,False,"HIPAA,INFRA,PII",agent5/evidence/semgrep-mcp/tools_call_analyze_results_pii.json,
agent5,semgrep-mcp,compare_results,benign,ALLOW (route to upstream),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_compare_results_benign.json,
agent5,semgrep-mcp,compare_results,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_compare_results_injection.json,
agent5,semgrep-mcp,compare_results,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_compare_results_pii.json,
agent5,semgrep-mcp,create_rule,benign,ALLOW (route to upstream),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_create_rule_benign.json,
agent5,semgrep-mcp,create_rule,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_create_rule_injection.json,
agent5,semgrep-mcp,create_rule,pii,BLOCK (compliance tags / PII enforcement on tool arguments),PASS,200,True,False,False,"GDPR,HIPAA,INFRA,PII",agent5/evidence/semgrep-mcp/tools_call_create_rule_pii.json,
agent5,semgrep-mcp,export_results,benign,ALLOW (route to upstream),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_export_results_benign.json,
agent5,semgrep-mcp,export_results,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_export_results_injection.json,
agent5,semgrep-mcp,export_results,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_export_results_pii.json,
agent5,semgrep-mcp,filter_results,benign,ALLOW (route to upstream),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_filter_results_benign.json,
agent5,semgrep-mcp,filter_results,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_filter_results_injection.json,
agent5,semgrep-mcp,filter_results,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_filter_results_pii.json,
agent5,semgrep-mcp,list_rules,benign,ALLOW (route to upstream),PASS,200,False,False,False,,agent5/evidence/semgrep-mcp/tools_call_list_rules_benign.json,
agent5,semgrep-mcp,list_rules,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,False,False,False,,agent5/evidence/semgrep-mcp/tools_call_list_rules_injection.json,
agent5,semgrep-mcp,list_rules,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,False,False,False,,agent5/evidence/semgrep-mcp/tools_call_list_rules_pii.json,
agent5,semgrep-mcp,scan_directory,benign,ALLOW (route to upstream),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_scan_directory_benign.json,
agent5,semgrep-mcp,scan_directory,injection,"ALLOW-ROUTE or BLOCK, but NO raw PII/secret egress + no cross-canary leak",PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_scan_directory_injection.json,
agent5,semgrep-mcp,scan_directory,pii_not_applicable,N/A — tool's argument schema has no free-text field; PII payload could not be embedded (fixed/numeric/no-arg tool),PASS,200,True,False,False,INFRA,agent5/evidence/semgrep-mcp/tools_call_scan_directory_pii.json,
agent5,semgrep-mcp,*,tools_list,200 tool catalog returned,PASS,200,False,False,False,,agent5/evidence/semgrep-mcp/tools_list.json,
agent5,sse-everything-stub,*,*,n/a,SKIP,,,False,False,,agent5/evidence/sse-everything-stub/tools_list.json,"{""code"": -32002, ""message"": ""egress denied: cannot resolve host 'sse-everything.stub' ([Errno -2] Name or service not known)""}"
agent5,ws-everything-stub,*,*,n/a,SKIP,,,False,False,,agent5/evidence/ws-everything-stub/tools_list.json,"{""code"": -32002, ""message"": ""egress denied: cannot resolve host 'ws-everything.stub' ([Errno -2] Name or service not known)""}"
agent5,semgrep-mcp,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_semgrep-mcp.json,
agent5,playwright-mcp,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_playwright-mcp.json,
agent5,cp09-ens8do,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_cp09-ens8do.json,
agent5,cp09-verify,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_cp09-verify.json,
agent5,playwright,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_playwright.json,
agent5,ws-everything-stub,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_ws-everything-stub.json,
agent5,sse-everything-stub,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_sse-everything-stub.json,
agent5,http-everything-stub,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_http-everything-stub.json,
agent5,linear-manual-oauth,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_linear-manual-oauth.json,
agent5,everything-5,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_everything-5.json,
agent5,everything-4,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_everything-4.json,
agent5,everything-3,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_everything-3.json,
agent5,everything-2,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_everything-2.json,
agent5,everything-1,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_everything-1.json,
agent5,filesystem-canary,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_filesystem-canary.json,
agent5,everything-mcp,*,production_key_test,"401 (dev-scoped key not valid on prod, per RT-LIVE-05) documented not substituted",PASS,401,True,False,False,,agent5/evidence/_production/mcp_tools_list_everything-mcp.json,
agent5,_production,*,health_unauth,"200 (coarse status only, no tenant data)",PASS,200,False,False,False,,agent5/evidence/_production/health.json,
agent5,_production,*,v1_models_with_devkey,401 (dev key not valid on prod),PASS,401,True,False,False,,agent5/evidence/_production/v1_models_with_key.json,
agent5,_production,*,chat_completions_with_devkey,401 (dev key not valid on prod),PASS,401,True,False,False,,agent5/evidence/_production/chat_completions_with_key.json,
agent5,_chat_sdk,e1_empty_message,sdk_edge_case,BLOCK 400 clean validation error,PASS,400,True,False,False,,agent5/evidence/_sdk_edge_cases/e1_empty_message.json,
agent5,_chat_sdk,e2_invalid_model,sdk_edge_case,"BLOCK 404 model_not_configured (clean, no stack trace)",PASS,404,True,False,False,,agent5/evidence/_sdk_edge_cases/e2_invalid_model.json,
agent5,_chat_sdk,e3_malformed_mcp_context_string,sdk_edge_case,"Graceful handling, no crash, no PII echo",PASS,,False,False,False,,agent5/evidence/_sdk_edge_cases/e3_malformed_mcp_context_string.json,
agent5,_chat_sdk,e4_malformed_mcp_context_array,sdk_edge_case,"Graceful handling, no crash, no PII echo",PASS,,False,False,False,,agent5/evidence/_sdk_edge_cases/e4_malformed_mcp_context_array.json,
agent5,_chat_sdk,e5_oversized_payload_with_pii,sdk_edge_case,BLOCK (dos/size or PII detection),PASS,400,True,False,False,,agent5/evidence/_sdk_edge_cases/e5_oversized_payload_with_pii.json,
agent5,_chat_sdk,e6_unicode_obfuscated_pii,sdk_edge_case,BLOCK (obfuscation-aware detection),PASS,400,True,False,False,,agent5/evidence/_sdk_edge_cases/e6_unicode_obfuscated_pii.json,
agent5,_chat_sdk,e7_negative_max_tokens,sdk_edge_case,BLOCK 400 clean validation error,PASS,400,True,False,False,,agent5/evidence/_sdk_edge_cases/e7_negative_max_tokens.json,
agent5,_chat_sdk,e8a_repeat_benign_1,sdk_edge_case,ALLOW consistent benign response,PASS,,False,False,False,,agent5/evidence/_sdk_edge_cases/e8a_repeat_benign_1.json,
agent5,_chat_sdk,e8b_repeat_benign_2,sdk_edge_case,"ALLOW consistent benign response, no state leak from e8a",PASS,,False,False,False,,agent5/evidence/_sdk_edge_cases/e8b_repeat_benign_2.json,
agent5,_chat_sdk,e9_empty_messages_array,sdk_edge_case,BLOCK 400 clean validation error,PASS,400,True,False,False,,agent5/evidence/_sdk_edge_cases/e9_empty_messages_array.json,
agent5,_chat_sdk,e10_system_role_injection,sdk_edge_case,BLOCK (policy) role-based bypass rejected,PASS,400,True,False,False,,agent5/evidence/_sdk_edge_cases/e10_system_role_injection.json,
agent1,semgrep-mcp,scan_directory,clean+foreign_canary(playwright-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/semgrep-mcp/ (see AGENT1_REPORT.md),gateway_pii_secret_scan_block
agent1,semgrep-mcp,list_rules,clean+foreign_canary(playwright-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/semgrep-mcp/ (see AGENT1_REPORT.md),allow
agent1,semgrep-mcp,analyze_results,clean+foreign_canary(playwright-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/semgrep-mcp/ (see AGENT1_REPORT.md),allow
agent1,semgrep-mcp,create_rule,clean+foreign_canary(playwright-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/semgrep-mcp/ (see AGENT1_REPORT.md),allow
agent1,semgrep-mcp,filter_results,clean+foreign_canary(playwright-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/semgrep-mcp/ (see AGENT1_REPORT.md),allow
agent1,semgrep-mcp,export_results,clean+foreign_canary(playwright-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/semgrep-mcp/ (see AGENT1_REPORT.md),allow
agent1,semgrep-mcp,compare_results,clean+foreign_canary(playwright-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/semgrep-mcp/ (see AGENT1_REPORT.md),allow
agent1,playwright-mcp,browser_close,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_resize,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_console_messages,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_handle_dialog,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_evaluate,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_file_upload,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_drop,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_fill_form,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
